colegio_id,anio,Y,D,tratado,post
187,2013,258.52,0,0,0
187,2014,259.02,0,0,0
187,2015,265.14,0,0,1
187,2016,264.6,0,0,1
187,2017,263.22,0,0,1
188,2013,269.77,0,0,0
188,2014,267.22,0,0,0
188,2015,265.65,0,0,1
188,2016,269.66,0,0,1
188,2017,264.45,0,0,1
189,2013,278.89,0,1,0
189,2014,289.79,0,1,0
189,2015,299.81,1,1,1
189,2016,295.05,1,1,1
189,2017,303.96,1,1,1
190,2013,289.13,0,0,0
190,2014,301.21,0,0,0
190,2015,301.41,0,0,1
190,2016,302.61,0,0,1
190,2017,298.31,0,0,1
191,2013,301.43,0,0,0
191,2014,301.93,0,0,0
191,2015,302.83,0,0,1
191,2016,305.13,0,0,1
191,2017,305.66,0,0,1
192,2013,267.63,0,1,0
192,2014,281.57,0,1,0
192,2015,294.99,1,1,1
192,2016,287.92,1,1,1
192,2017,302.55,1,1,1
193,2013,265.95,0,0,0
193,2014,268.94,0,0,0
193,2015,269.91,0,0,1
193,2016,263.36,0,0,1
193,2017,279.13,0,0,1
194,2013,299.58,0,0,0
194,2014,308.21,0,0,0
194,2015,303.61,0,0,1
194,2016,305.9,0,0,1
194,2017,305.32,0,0,1
195,2013,267.34,0,1,0
195,2014,264.62,0,1,0
195,2015,278.09,1,1,1
195,2016,277.43,1,1,1
195,2017,289.3,1,1,1
196,2013,275.9,0,1,0
196,2014,284.36,0,1,0
196,2015,290.58,1,1,1
196,2016,294.47,1,1,1
196,2017,292.67,1,1,1
197,2013,275.61,0,1,0
197,2014,284.96,0,1,0
197,2015,291.76,1,1,1
197,2016,303.69,1,1,1
197,2017,303.43,1,1,1
198,2013,294.0,0,0,0
198,2014,292.03,0,0,0
198,2015,298.4,0,0,1
198,2016,295.12,0,0,1
198,2017,300.76,0,0,1
199,2013,268.61,0,0,0
199,2014,278.32,0,0,0
199,2015,267.0,0,0,1
199,2016,274.06,0,0,1
199,2017,277.49,0,0,1
200,2013,282.86,0,1,0
200,2014,283.84,0,1,0
200,2015,289.88,1,1,1
200,2016,297.21,1,1,1
200,2017,298.12,1,1,1
201,2013,269.68,0,1,0
201,2014,287.13,0,1,0
201,2015,299.55,1,1,1
201,2016,295.0,1,1,1
201,2017,297.83,1,1,1
202,2013,294.09,0,0,0
202,2014,285.35,0,0,0
202,2015,304.54,0,0,1
202,2016,298.36,0,0,1
202,2017,291.36,0,0,1
203,2013,269.38,0,0,0
203,2014,266.42,0,0,0
203,2015,277.67,0,0,1
203,2016,276.63,0,0,1
203,2017,289.59,0,0,1
204,2013,267.53,0,0,0
204,2014,269.65,0,0,0
204,2015,255.32,0,0,1
204,2016,269.09,0,0,1
204,2017,276.87,0,0,1
205,2013,291.93,0,0,0
205,2014,298.08,0,0,0
205,2015,291.02,0,0,1
205,2016,289.65,0,0,1
205,2017,293.1,0,0,1
206,2013,277.37,0,0,0
206,2014,281.67,0,0,0
206,2015,282.49,0,0,1
206,2016,287.82,0,0,1
206,2017,280.71,0,0,1
207,2013,278.5,0,0,0
207,2014,271.6,0,0,0
207,2015,282.17,0,0,1
207,2016,278.68,0,0,1
207,2017,276.3,0,0,1
208,2013,281.34,0,1,0
208,2014,289.7,0,1,0
208,2015,295.55,1,1,1
208,2016,297.06,1,1,1
208,2017,302.1,1,1,1
209,2013,252.99,0,0,0
209,2014,256.11,0,0,0
209,2015,265.86,0,0,1
209,2016,251.67,0,0,1
209,2017,258.22,0,0,1
210,2013,274.44,0,0,0
210,2014,274.51,0,0,0
210,2015,266.14,0,0,1
210,2016,285.0,0,0,1
210,2017,281.95,0,0,1
211,2013,274.53,0,1,0
211,2014,286.56,0,1,0
211,2015,292.59,1,1,1
211,2016,302.88,1,1,1
211,2017,293.06,1,1,1
212,2013,270.6,0,1,0
212,2014,271.7,0,1,0
212,2015,282.73,1,1,1
212,2016,280.12,1,1,1
212,2017,283.12,1,1,1
213,2013,269.52,0,0,0
213,2014,270.92,0,0,0
213,2015,264.55,0,0,1
213,2016,277.7,0,0,1
213,2017,267.95,0,0,1
214,2013,284.1,0,0,0
214,2014,285.73,0,0,0
214,2015,283.36,0,0,1
214,2016,280.59,0,0,1
214,2017,288.7,0,0,1
215,2013,325.75,0,1,0
215,2014,337.98,0,1,0
215,2015,341.22,1,1,1
215,2016,342.88,1,1,1
215,2017,349.62,1,1,1
216,2013,291.34,0,0,0
216,2014,300.27,0,0,0
216,2015,309.67,0,0,1
216,2016,308.52,0,0,1
216,2017,298.91,0,0,1
217,2013,225.87,0,0,0
217,2014,233.02,0,0,0
217,2015,224.78,0,0,1
217,2016,228.36,0,0,1
217,2017,243.61,0,0,1
218,2013,248.76,0,0,0
218,2014,248.57,0,0,0
218,2015,245.89,0,0,1
218,2016,250.04,0,0,1
218,2017,253.13,0,0,1
219,2013,269.48,0,1,0
219,2014,278.61,0,1,0
219,2015,296.13,1,1,1
219,2016,294.24,1,1,1
219,2017,286.8,1,1,1
220,2013,271.75,0,0,0
220,2014,269.12,0,0,0
220,2015,263.71,0,0,1
220,2016,274.09,0,0,1
220,2017,269.98,0,0,1
221,2013,256.21,0,0,0
221,2014,257.76,0,0,0
221,2015,254.34,0,0,1
221,2016,257.9,0,0,1
221,2017,256.25,0,0,1
222,2013,272.58,0,1,0
222,2014,266.47,0,1,0
222,2015,283.91,1,1,1
222,2016,285.55,1,1,1
222,2017,286.81,1,1,1
223,2013,250.1,0,0,0
223,2014,250.61,0,0,0
223,2015,266.63,0,0,1
223,2016,262.99,0,0,1
223,2017,274.57,0,0,1
224,2013,300.21,0,1,0
224,2014,297.35,0,1,0
224,2015,305.25,1,1,1
224,2016,313.19,1,1,1
224,2017,316.11,1,1,1
225,2013,298.97,0,0,0
225,2014,299.45,0,0,0
225,2015,296.66,0,0,1
225,2016,294.72,0,0,1
225,2017,301.27,0,0,1
226,2013,282.96,0,1,0
226,2014,296.17,0,1,0
226,2015,304.26,1,1,1
226,2016,295.74,1,1,1
226,2017,296.87,1,1,1
227,2013,305.28,0,1,0
227,2014,306.36,0,1,0
227,2015,325.61,1,1,1
227,2016,315.76,1,1,1
227,2017,332.13,1,1,1
228,2013,245.05,0,0,0
228,2014,232.31,0,0,0
228,2015,251.89,0,0,1
228,2016,248.93,0,0,1
228,2017,258.3,0,0,1
229,2013,273.02,0,0,0
229,2014,280.08,0,0,0
229,2015,279.78,0,0,1
229,2016,290.65,0,0,1
229,2017,293.1,0,0,1
230,2013,209.82,0,1,0
230,2014,216.62,0,1,0
230,2015,224.71,1,1,1
230,2016,227.27,1,1,1
230,2017,234.12,1,1,1
231,2013,298.84,0,1,0
231,2014,292.09,0,1,0
231,2015,306.02,1,1,1
231,2016,310.06,1,1,1
231,2017,305.92,1,1,1
232,2013,300.06,0,1,0
232,2014,310.01,0,1,0
232,2015,323.21,1,1,1
232,2016,316.94,1,1,1
232,2017,323.72,1,1,1
233,2013,281.47,0,1,0
233,2014,275.41,0,1,0
233,2015,294.03,1,1,1
233,2016,282.89,1,1,1
233,2017,299.38,1,1,1
234,2013,287.65,0,1,0
234,2014,287.63,0,1,0
234,2015,309.72,1,1,1
234,2016,304.2,1,1,1
234,2017,308.68,1,1,1
235,2013,280.63,0,0,0
235,2014,272.49,0,0,0
235,2015,276.69,0,0,1
235,2016,281.03,0,0,1
235,2017,280.2,0,0,1
236,2013,310.84,0,1,0
236,2014,314.44,0,1,0
236,2015,318.57,1,1,1
236,2016,322.55,1,1,1
236,2017,329.2,1,1,1
237,2013,281.35,0,0,0
237,2014,287.48,0,0,0
237,2015,285.82,0,0,1
237,2016,285.2,0,0,1
237,2017,285.55,0,0,1
238,2013,252.71,0,0,0
238,2014,252.67,0,0,0
238,2015,261.5,0,0,1
238,2016,259.22,0,0,1
238,2017,258.75,0,0,1
239,2013,271.41,0,0,0
239,2014,272.87,0,0,0
239,2015,274.94,0,0,1
239,2016,274.38,0,0,1
239,2017,273.71,0,0,1
240,2013,250.02,0,0,0
240,2014,258.36,0,0,0
240,2015,252.96,0,0,1
240,2016,258.57,0,0,1
240,2017,264.85,0,0,1
241,2013,332.88,0,1,0
241,2014,327.03,0,1,0
241,2015,340.89,1,1,1
241,2016,341.1,1,1,1
241,2017,345.56,1,1,1
242,2013,305.0,0,1,0
242,2014,313.47,0,1,0
242,2015,326.63,1,1,1
242,2016,327.06,1,1,1
242,2017,329.07,1,1,1
243,2013,287.42,0,1,0
243,2014,292.49,0,1,0
243,2015,310.57,1,1,1
243,2016,311.42,1,1,1
243,2017,310.31,1,1,1
244,2013,281.55,0,0,0
244,2014,285.48,0,0,0
244,2015,295.89,0,0,1
244,2016,298.42,0,0,1
244,2017,291.45,0,0,1
245,2013,290.9,0,1,0
245,2014,303.24,0,1,0
245,2015,319.06,1,1,1
245,2016,306.39,1,1,1
245,2017,310.8,1,1,1
246,2013,252.52,0,0,0
246,2014,267.86,0,0,0
246,2015,269.4,0,0,1
246,2016,260.46,0,0,1
246,2017,267.95,0,0,1
247,2013,273.73,0,0,0
247,2014,281.98,0,0,0
247,2015,279.99,0,0,1
247,2016,275.03,0,0,1
247,2017,288.56,0,0,1
248,2013,317.75,0,1,0
248,2014,309.03,0,1,0
248,2015,329.0,1,1,1
248,2016,335.34,1,1,1
248,2017,334.91,1,1,1
249,2013,294.9,0,0,0
249,2014,297.71,0,0,0
249,2015,287.22,0,0,1
249,2016,293.01,0,0,1
249,2017,302.22,0,0,1
250,2013,268.52,0,1,0
250,2014,278.52,0,1,0
250,2015,290.81,1,1,1
250,2016,280.15,1,1,1
250,2017,287.19,1,1,1
251,2013,256.95,0,1,0
251,2014,262.44,0,1,0
251,2015,288.54,1,1,1
251,2016,281.53,1,1,1
251,2017,288.8,1,1,1
252,2013,291.62,0,1,0
252,2014,285.67,0,1,0
252,2015,297.39,1,1,1
252,2016,303.0,1,1,1
252,2017,303.19,1,1,1
253,2013,305.85,0,1,0
253,2014,312.5,0,1,0
253,2015,319.01,1,1,1
253,2016,317.74,1,1,1
253,2017,326.89,1,1,1
254,2013,257.24,0,0,0
254,2014,257.42,0,0,0
254,2015,260.7,0,0,1
254,2016,263.75,0,0,1
254,2017,264.77,0,0,1
255,2013,306.75,0,1,0
255,2014,302.96,0,1,0
255,2015,305.66,1,1,1
255,2016,312.84,1,1,1
255,2017,314.63,1,1,1
256,2013,276.87,0,0,0
256,2014,278.69,0,0,0
256,2015,276.54,0,0,1
256,2016,287.03,0,0,1
256,2017,293.27,0,0,1
257,2013,295.69,0,1,0
257,2014,309.85,0,1,0
257,2015,318.97,1,1,1
257,2016,317.14,1,1,1
257,2017,326.4,1,1,1
258,2013,285.36,0,1,0
258,2014,291.48,0,1,0
258,2015,300.82,1,1,1
258,2016,297.99,1,1,1
258,2017,303.32,1,1,1
259,2013,297.04,0,0,0
259,2014,308.04,0,0,0
259,2015,301.86,0,0,1
259,2016,303.86,0,0,1
259,2017,305.27,0,0,1
260,2013,254.46,0,0,0
260,2014,248.6,0,0,0
260,2015,261.07,0,0,1
260,2016,256.99,0,0,1
260,2017,269.89,0,0,1
261,2013,283.33,0,1,0
261,2014,276.76,0,1,0
261,2015,293.21,1,1,1
261,2016,301.51,1,1,1
261,2017,294.92,1,1,1
262,2013,258.61,0,1,0
262,2014,257.97,0,1,0
262,2015,274.05,1,1,1
262,2016,285.83,1,1,1
262,2017,275.07,1,1,1
263,2013,308.07,0,1,0
263,2014,302.49,0,1,0
263,2015,318.71,1,1,1
263,2016,325.01,1,1,1
263,2017,329.74,1,1,1
264,2013,273.14,0,1,0
264,2014,295.24,0,1,0
264,2015,304.47,1,1,1
264,2016,304.88,1,1,1
264,2017,298.1,1,1,1
265,2013,283.88,0,0,0
265,2014,285.92,0,0,0
265,2015,287.49,0,0,1
265,2016,286.95,0,0,1
265,2017,290.41,0,0,1
266,2013,318.2,0,1,0
266,2014,320.13,0,1,0
266,2015,327.53,1,1,1
266,2016,333.08,1,1,1
266,2017,336.5,1,1,1
267,2013,310.3,0,0,0
267,2014,305.35,0,0,0
267,2015,311.24,0,0,1
267,2016,308.08,0,0,1
267,2017,321.45,0,0,1
268,2013,250.85,0,1,0
268,2014,262.0,0,1,0
268,2015,277.52,1,1,1
268,2016,271.37,1,1,1
268,2017,273.27,1,1,1
269,2013,290.36,0,0,0
269,2014,291.89,0,0,0
269,2015,297.76,0,0,1
269,2016,293.19,0,0,1
269,2017,289.72,0,0,1
270,2013,256.89,0,0,0
270,2014,267.33,0,0,0
270,2015,265.69,0,0,1
270,2016,275.54,0,0,1
270,2017,273.5,0,0,1
271,2013,315.72,0,1,0
271,2014,314.44,0,1,0
271,2015,332.15,1,1,1
271,2016,323.07,1,1,1
271,2017,329.66,1,1,1
272,2013,279.26,0,1,0
272,2014,288.42,0,1,0
272,2015,293.29,1,1,1
272,2016,295.9,1,1,1
272,2017,304.54,1,1,1
273,2013,262.55,0,0,0
273,2014,270.12,0,0,0
273,2015,269.55,0,0,1
273,2016,272.46,0,0,1
273,2017,273.54,0,0,1
274,2013,311.85,0,1,0
274,2014,320.96,0,1,0
274,2015,317.06,1,1,1
274,2016,332.43,1,1,1
274,2017,327.94,1,1,1
275,2013,289.29,0,0,0
275,2014,297.63,0,0,0
275,2015,297.69,0,0,1
275,2016,298.69,0,0,1
275,2017,310.78,0,0,1
276,2013,292.01,0,1,0
276,2014,281.57,0,1,0
276,2015,301.97,1,1,1
276,2016,298.92,1,1,1
276,2017,306.6,1,1,1
277,2013,272.79,0,0,0
277,2014,279.97,0,0,0
277,2015,282.3,0,0,1
277,2016,289.42,0,0,1
277,2017,281.9,0,0,1
278,2013,280.22,0,0,0
278,2014,272.28,0,0,0
278,2015,278.49,0,0,1
278,2016,276.74,0,0,1
278,2017,278.75,0,0,1
279,2013,296.9,0,0,0
279,2014,291.82,0,0,0
279,2015,300.28,0,0,1
279,2016,300.97,0,0,1
279,2017,302.67,0,0,1
280,2013,283.26,0,1,0
280,2014,289.27,0,1,0
280,2015,296.25,1,1,1
280,2016,286.27,1,1,1
280,2017,295.31,1,1,1
281,2013,313.36,0,1,0
281,2014,322.67,0,1,0
281,2015,334.85,1,1,1
281,2016,331.83,1,1,1
281,2017,334.99,1,1,1
282,2013,292.26,0,1,0
282,2014,283.65,0,1,0
282,2015,300.13,1,1,1
282,2016,289.93,1,1,1
282,2017,307.35,1,1,1
283,2013,287.09,0,0,0
283,2014,296.79,0,0,0
283,2015,302.48,0,0,1
283,2016,304.48,0,0,1
283,2017,304.37,0,0,1
284,2013,281.15,0,1,0
284,2014,282.29,0,1,0
284,2015,295.59,1,1,1
284,2016,305.32,1,1,1
284,2017,311.34,1,1,1
285,2013,273.42,0,0,0
285,2014,273.79,0,0,0
285,2015,283.81,0,0,1
285,2016,283.3,0,0,1
285,2017,286.99,0,0,1
286,2013,290.1,0,1,0
286,2014,288.54,0,1,0
286,2015,297.8,1,1,1
286,2016,301.64,1,1,1
286,2017,307.17,1,1,1
287,2013,269.19,0,0,0
287,2014,271.59,0,0,0
287,2015,272.81,0,0,1
287,2016,269.25,0,0,1
287,2017,272.11,0,0,1
288,2013,287.87,0,1,0
288,2014,285.02,0,1,0
288,2015,294.85,1,1,1
288,2016,308.64,1,1,1
288,2017,299.51,1,1,1
289,2013,286.25,0,0,0
289,2014,291.17,0,0,0
289,2015,292.87,0,0,1
289,2016,301.07,0,0,1
289,2017,297.34,0,0,1
290,2013,289.39,0,0,0
290,2014,296.55,0,0,0
290,2015,292.23,0,0,1
290,2016,290.94,0,0,1
290,2017,296.92,0,0,1
291,2013,289.74,0,1,0
291,2014,299.97,0,1,0
291,2015,304.02,1,1,1
291,2016,307.68,1,1,1
291,2017,320.11,1,1,1
292,2013,284.86,0,1,0
292,2014,289.16,0,1,0
292,2015,301.18,1,1,1
292,2016,307.99,1,1,1
292,2017,296.15,1,1,1
293,2013,285.52,0,0,0
293,2014,285.77,0,0,0
293,2015,288.45,0,0,1
293,2016,292.9,0,0,1
293,2017,296.24,0,0,1
294,2013,261.57,0,1,0
294,2014,265.89,0,1,0
294,2015,283.09,1,1,1
294,2016,277.98,1,1,1
294,2017,277.43,1,1,1
295,2013,301.58,0,1,0
295,2014,310.37,0,1,0
295,2015,309.3,1,1,1
295,2016,311.96,1,1,1
295,2017,319.37,1,1,1
296,2013,304.71,0,1,0
296,2014,302.23,0,1,0
296,2015,309.67,1,1,1
296,2016,325.02,1,1,1
296,2017,316.23,1,1,1
297,2013,287.99,0,1,0
297,2014,288.95,0,1,0
297,2015,300.94,1,1,1
297,2016,303.35,1,1,1
297,2017,303.12,1,1,1
298,2013,267.19,0,1,0
298,2014,270.14,0,1,0
298,2015,287.51,1,1,1
298,2016,291.02,1,1,1
298,2017,293.15,1,1,1
299,2013,273.97,0,1,0
299,2014,270.68,0,1,0
299,2015,290.26,1,1,1
299,2016,297.31,1,1,1
299,2017,287.6,1,1,1
300,2013,309.64,0,1,0
300,2014,319.45,0,1,0
300,2015,325.38,1,1,1
300,2016,326.35,1,1,1
300,2017,329.79,1,1,1
301,2013,275.44,0,1,0
301,2014,285.43,0,1,0
301,2015,287.34,1,1,1
301,2016,294.66,1,1,1
301,2017,286.73,1,1,1
302,2013,270.68,0,1,0
302,2014,277.93,0,1,0
302,2015,285.76,1,1,1
302,2016,290.8,1,1,1
302,2017,291.84,1,1,1
303,2013,285.1,0,1,0
303,2014,289.58,0,1,0
303,2015,299.01,1,1,1
303,2016,312.12,1,1,1
303,2017,305.6,1,1,1
304,2013,256.53,0,1,0
304,2014,270.86,0,1,0
304,2015,273.27,1,1,1
304,2016,280.05,1,1,1
304,2017,292.9,1,1,1
305,2013,296.11,0,0,0
305,2014,291.82,0,0,0
305,2015,304.46,0,0,1
305,2016,289.91,0,0,1
305,2017,290.21,0,0,1
306,2013,278.49,0,0,0
306,2014,279.69,0,0,0
306,2015,281.31,0,0,1
306,2016,283.87,0,0,1
306,2017,281.27,0,0,1
307,2013,275.04,0,0,0
307,2014,283.64,0,0,0
307,2015,285.79,0,0,1
307,2016,282.33,0,0,1
307,2017,286.92,0,0,1
308,2013,241.84,0,0,0
308,2014,226.7,0,0,0
308,2015,234.86,0,0,1
308,2016,248.01,0,0,1
308,2017,242.9,0,0,1
309,2013,245.6,0,0,0
309,2014,252.54,0,0,0
309,2015,253.23,0,0,1
309,2016,253.77,0,0,1
309,2017,259.65,0,0,1
310,2013,287.23,0,0,0
310,2014,286.97,0,0,0
310,2015,298.4,0,0,1
310,2016,290.72,0,0,1
310,2017,305.46,0,0,1
311,2013,255.47,0,0,0
311,2014,258.58,0,0,0
311,2015,254.15,0,0,1
311,2016,251.62,0,0,1
311,2017,261.97,0,0,1
312,2013,284.07,0,1,0
312,2014,276.38,0,1,0
312,2015,289.39,1,1,1
312,2016,299.78,1,1,1
312,2017,297.83,1,1,1
313,2013,270.35,0,0,0
313,2014,260.98,0,0,0
313,2015,271.2,0,0,1
313,2016,268.81,0,0,1
313,2017,263.84,0,0,1
314,2013,235.75,0,1,0
314,2014,221.79,0,1,0
314,2015,240.18,1,1,1
314,2016,237.97,1,1,1
314,2017,238.82,1,1,1
315,2013,273.09,0,1,0
315,2014,278.44,0,1,0
315,2015,283.86,1,1,1
315,2016,291.63,1,1,1
315,2017,293.5,1,1,1
316,2013,260.57,0,0,0
316,2014,245.06,0,0,0
316,2015,258.69,0,0,1
316,2016,268.5,0,0,1
316,2017,264.72,0,0,1
317,2013,312.85,0,1,0
317,2014,322.57,0,1,0
317,2015,328.69,1,1,1
317,2016,333.85,1,1,1
317,2017,332.83,1,1,1
318,2013,265.01,0,0,0
318,2014,260.09,0,0,0
318,2015,267.61,0,0,1
318,2016,267.45,0,0,1
318,2017,262.07,0,0,1
319,2013,229.87,0,1,0
319,2014,222.91,0,1,0
319,2015,253.07,1,1,1
319,2016,244.1,1,1,1
319,2017,254.09,1,1,1
320,2013,289.85,0,0,0
320,2014,295.45,0,0,0
320,2015,303.35,0,0,1
320,2016,300.7,0,0,1
320,2017,299.7,0,0,1
321,2013,291.62,0,0,0
321,2014,294.49,0,0,0
321,2015,288.88,0,0,1
321,2016,288.87,0,0,1
321,2017,294.94,0,0,1
322,2013,247.79,0,0,0
322,2014,260.21,0,0,0
322,2015,259.53,0,0,1
322,2016,262.17,0,0,1
322,2017,265.86,0,0,1
323,2013,287.58,0,0,0
323,2014,301.77,0,0,0
323,2015,292.31,0,0,1
323,2016,299.27,0,0,1
323,2017,297.78,0,0,1
324,2013,285.8,0,0,0
324,2014,289.5,0,0,0
324,2015,290.81,0,0,1
324,2016,294.56,0,0,1
324,2017,295.59,0,0,1
325,2013,261.0,0,0,0
325,2014,252.91,0,0,0
325,2015,271.94,0,0,1
325,2016,260.66,0,0,1
325,2017,266.44,0,0,1
326,2013,283.53,0,1,0
326,2014,288.96,0,1,0
326,2015,301.52,1,1,1
326,2016,301.64,1,1,1
326,2017,305.04,1,1,1
327,2013,264.13,0,1,0
327,2014,268.23,0,1,0
327,2015,286.05,1,1,1
327,2016,281.22,1,1,1
327,2017,282.96,1,1,1
328,2013,255.39,0,0,0
328,2014,259.27,0,0,0
328,2015,252.34,0,0,1
328,2016,260.07,0,0,1
328,2017,267.32,0,0,1
329,2013,296.25,0,0,0
329,2014,296.64,0,0,0
329,2015,304.35,0,0,1
329,2016,308.42,0,0,1
329,2017,306.99,0,0,1
330,2013,299.8,0,1,0
330,2014,313.98,0,1,0
330,2015,316.15,1,1,1
330,2016,330.72,1,1,1
330,2017,333.33,1,1,1
331,2013,256.02,0,1,0
331,2014,256.44,0,1,0
331,2015,270.07,1,1,1
331,2016,273.45,1,1,1
331,2017,261.69,1,1,1
332,2013,320.54,0,1,0
332,2014,328.19,0,1,0
332,2015,348.83,1,1,1
332,2016,334.07,1,1,1
332,2017,338.79,1,1,1
333,2013,262.12,0,1,0
333,2014,275.39,0,1,0
333,2015,277.37,1,1,1
333,2016,291.21,1,1,1
333,2017,282.88,1,1,1
334,2013,287.41,0,1,0
334,2014,290.2,0,1,0
334,2015,318.25,1,1,1
334,2016,302.23,1,1,1
334,2017,311.85,1,1,1
335,2013,269.47,0,0,0
335,2014,277.08,0,0,0
335,2015,281.65,0,0,1
335,2016,277.44,0,0,1
335,2017,274.27,0,0,1
336,2013,278.75,0,1,0
336,2014,279.13,0,1,0
336,2015,293.63,1,1,1
336,2016,288.95,1,1,1
336,2017,289.46,1,1,1
337,2013,283.12,0,0,0
337,2014,279.9,0,0,0
337,2015,279.6,0,0,1
337,2016,288.04,0,0,1
337,2017,286.0,0,0,1
338,2013,302.18,0,0,0
338,2014,301.14,0,0,0
338,2015,306.62,0,0,1
338,2016,311.75,0,0,1
338,2017,310.18,0,0,1
339,2013,284.45,0,1,0
339,2014,292.27,0,1,0
339,2015,304.39,1,1,1
339,2016,299.17,1,1,1
339,2017,298.79,1,1,1
340,2013,261.1,0,1,0
340,2014,261.27,0,1,0
340,2015,275.37,1,1,1
340,2016,267.03,1,1,1
340,2017,285.9,1,1,1
341,2013,288.61,0,1,0
341,2014,297.03,0,1,0
341,2015,309.31,1,1,1
341,2016,300.84,1,1,1
341,2017,301.7,1,1,1
342,2013,274.35,0,1,0
342,2014,280.35,0,1,0
342,2015,280.22,1,1,1
342,2016,286.41,1,1,1
342,2017,279.53,1,1,1
343,2013,283.99,0,1,0
343,2014,289.84,0,1,0
343,2015,290.65,1,1,1
343,2016,307.0,1,1,1
343,2017,316.12,1,1,1
344,2013,273.63,0,1,0
344,2014,277.74,0,1,0
344,2015,281.18,1,1,1
344,2016,290.73,1,1,1
344,2017,305.24,1,1,1
345,2013,271.09,0,0,0
345,2014,268.33,0,0,0
345,2015,282.83,0,0,1
345,2016,279.49,0,0,1
345,2017,294.98,0,0,1
346,2013,316.58,0,1,0
346,2014,309.79,0,1,0
346,2015,330.66,1,1,1
346,2016,326.68,1,1,1
346,2017,338.57,1,1,1
347,2013,256.87,0,0,0
347,2014,258.08,0,0,0
347,2015,260.07,0,0,1
347,2016,262.76,0,0,1
347,2017,268.24,0,0,1
348,2013,272.02,0,1,0
348,2014,263.23,0,1,0
348,2015,279.45,1,1,1
348,2016,282.58,1,1,1
348,2017,280.13,1,1,1
349,2013,325.87,0,1,0
349,2014,320.4,0,1,0
349,2015,337.8,1,1,1
349,2016,338.23,1,1,1
349,2017,343.17,1,1,1
350,2013,248.52,0,0,0
350,2014,240.63,0,0,0
350,2015,244.88,0,0,1
350,2016,255.73,0,0,1
350,2017,259.68,0,0,1
351,2013,291.46,0,0,0
351,2014,290.4,0,0,0
351,2015,293.06,0,0,1
351,2016,301.71,0,0,1
351,2017,306.99,0,0,1
352,2013,311.5,0,1,0
352,2014,308.0,0,1,0
352,2015,329.03,1,1,1
352,2016,326.67,1,1,1
352,2017,332.44,1,1,1
353,2013,278.87,0,1,0
353,2014,280.44,0,1,0
353,2015,293.25,1,1,1
353,2016,297.77,1,1,1
353,2017,290.26,1,1,1
354,2013,290.88,0,0,0
354,2014,297.2,0,0,0
354,2015,295.43,0,0,1
354,2016,297.39,0,0,1
354,2017,293.95,0,0,1
355,2013,304.45,0,0,0
355,2014,310.25,0,0,0
355,2015,306.4,0,0,1
355,2016,312.65,0,0,1
355,2017,310.5,0,0,1
356,2013,296.53,0,1,0
356,2014,298.71,0,1,0
356,2015,314.04,1,1,1
356,2016,305.25,1,1,1
356,2017,318.03,1,1,1
357,2013,285.28,0,0,0
357,2014,299.51,0,0,0
357,2015,304.54,0,0,1
357,2016,302.94,0,0,1
357,2017,303.77,0,0,1
358,2013,284.54,0,0,0
358,2014,277.72,0,0,0
358,2015,284.41,0,0,1
358,2016,276.27,0,0,1
358,2017,296.79,0,0,1
359,2013,278.61,0,0,0
359,2014,290.02,0,0,0
359,2015,284.61,0,0,1
359,2016,291.16,0,0,1
359,2017,294.28,0,0,1
360,2013,269.56,0,1,0
360,2014,271.3,0,1,0
360,2015,283.42,1,1,1
360,2016,285.23,1,1,1
360,2017,288.75,1,1,1
361,2013,267.55,0,0,0
361,2014,275.93,0,0,0
361,2015,277.33,0,0,1
361,2016,276.08,0,0,1
361,2017,278.4,0,0,1
362,2013,307.2,0,1,0
362,2014,311.79,0,1,0
362,2015,330.5,1,1,1
362,2016,327.19,1,1,1
362,2017,333.78,1,1,1
363,2013,252.27,0,1,0
363,2014,247.69,0,1,0
363,2015,274.6,1,1,1
363,2016,282.47,1,1,1
363,2017,282.91,1,1,1
364,2013,310.73,0,1,0
364,2014,333.51,0,1,0
364,2015,334.37,1,1,1
364,2016,335.06,1,1,1
364,2017,339.59,1,1,1
365,2013,276.35,0,1,0
365,2014,285.72,0,1,0
365,2015,300.03,1,1,1
365,2016,309.54,1,1,1
365,2017,302.54,1,1,1
366,2013,264.68,0,0,0
366,2014,258.02,0,0,0
366,2015,260.83,0,0,1
366,2016,265.87,0,0,1
366,2017,262.57,0,0,1
367,2013,270.49,0,0,0
367,2014,272.59,0,0,0
367,2015,286.28,0,0,1
367,2016,278.63,0,0,1
367,2017,285.29,0,0,1
368,2013,279.28,0,0,0
368,2014,275.84,0,0,0
368,2015,269.83,0,0,1
368,2016,292.38,0,0,1
368,2017,283.23,0,0,1
369,2013,284.85,0,1,0
369,2014,285.07,0,1,0
369,2015,294.59,1,1,1
369,2016,292.2,1,1,1
369,2017,298.17,1,1,1
370,2013,279.72,0,1,0
370,2014,278.44,0,1,0
370,2015,303.69,1,1,1
370,2016,295.61,1,1,1
370,2017,306.29,1,1,1
371,2013,249.62,0,1,0
371,2014,248.82,0,1,0
371,2015,246.4,1,1,1
371,2016,253.86,1,1,1
371,2017,250.61,1,1,1
372,2013,272.15,0,0,0
372,2014,275.35,0,0,0
372,2015,278.68,0,0,1
372,2016,268.49,0,0,1
372,2017,278.0,0,0,1
373,2013,297.14,0,0,0
373,2014,304.85,0,0,0
